Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path,language,avg_logprob,error
2,1766.184,1783.432,17.25,426,panako/movie/clips/20241121/clip_000588_1764000.mp3,ko,-0.2976,
2,1776.32,1795.816,19.5,597,panako/movie/clips/20241121/clip_000592_1776000.mp3,ko,-0.1659,
2,1785.728,1804.464,18.74,663,panako/movie/clips/20241121/clip_000595_1785000.mp3,ko,-0.1233,
2,1788.416,1807.352,18.94,592,panako/movie/clips/20241121/clip_000596_1788000.mp3,ko,-0.1393,
2,1800.368,1819.752,19.38,326,panako/movie/clips/20241121/clip_000600_1800000.mp3,ko,-0.1562,
3,1900.624,1919.512,18.89,252,panako/movie/clips/20241121/clip_000633_1899000.mp3,ko,-0.0902,
3,1906.56,1925.368,18.81,220,panako/movie/clips/20241121/clip_000635_1905000.mp3,ko,-0.1839,
3,1909.064,1925.368,16.3,173,panako/movie/clips/20241121/clip_000636_1908000.mp3,ko,-0.2075,
4,3055.12,3074.392,19.27,787,panako/movie/clips/20241121/clip_001026_3078000.mp3,ko,-0.1964,
4,3058.344,3077.272,18.93,784,panako/movie/clips/20241121/clip_001027_3081000.mp3,ko,-0.3138,
4,3064.16,3083.424,19.26,857,panako/movie/clips/20241121/clip_001029_3087000.mp3,ko,-0.1682,
4,3082.016,3101.568,19.55,505,panako/movie/clips/20241121/clip_001035_3105000.mp3,ko,-0.1646,
4,3085.136,3104.432,19.3,555,panako/movie/clips/20241121/clip_001036_3108000.mp3,ko,-0.1461,
4,3088.112,3107.024,18.91,589,panako/movie/clips/20241121/clip_001037_3111000.mp3,ko,-0.107,
4,3097.048,3115.96,18.91,552,panako/movie/clips/20241121/clip_001040_3120000.mp3,ko,-0.112,
4,3103.016,3122.456,19.44,606,panako/movie/clips/20241121/clip_001042_3126000.mp3,ko,-0.053,
4,3106.008,3125.6,19.59,557,panako/movie/clips/20241121/clip_001043_3129000.mp3,ko,-0.0607,
4,3109.088,3128.608,19.52,674,panako/movie/clips/20241121/clip_001044_3132000.mp3,ko,-0.0872,
4,678.976,685.712,6.74,306,panako/movie/clips/20241121/clip_001052_3156000.mp3,ko,-0.1149,
4,3149.312,3168.584,19.27,201,panako/movie/clips/20241121/clip_001064_3192000.mp3,ko,-0.145,
4,3161.16,3180.608,19.45,566,panako/movie/clips/20241121/clip_001068_3204000.mp3,ko,-0.111,
4,3170.16,3189.512,19.35,604,panako/movie/clips/20241121/clip_001071_3213000.mp3,ko,-0.0802,
4,3173.16,3192.608,19.45,620,panako/movie/clips/20241121/clip_001072_3216000.mp3,ko,-0.0762,
4,3179.184,3198.656,19.47,557,panako/movie/clips/20241121/clip_001074_3222000.mp3,ko,-0.0578,
4,3185.224,3204.384,19.16,548,panako/movie/clips/20241121/clip_001076_3228000.mp3,ko,-0.0835,
4,3200.264,3219.72,19.46,481,panako/movie/clips/20241121/clip_001081_3243000.mp3,ko,-0.0976,
4,3206.272,3224.92,18.65,488,panako/movie/clips/20241121/clip_001083_3249000.mp3,ko,-0.0803,
4,3215.192,3227.896,12.7,230,panako/movie/clips/20241121/clip_001086_3258000.mp3,ko,-0.1174,
5,3447.368,3466.72,19.35,1121,panako/movie/clips/20241121/clip_001149_3447000.mp3,ko,-0.1086,
5,3465.768,3484.312,18.54,418,panako/movie/clips/20241121/clip_001155_3465000.mp3,ko,-0.1217,
5,3471.656,3490.76,19.1,369,panako/movie/clips/20241121/clip_001157_3471000.mp3,ko,-0.0947,
5,3483.456,3502.944,19.49,688,panako/movie/clips/20241121/clip_001161_3483000.mp3,ko,-0.1068,
5,3492.328,3511.712,19.38,832,panako/movie/clips/20241121/clip_001164_3492000.mp3,ko,-0.1096,
5,3504.336,3523.656,19.32,700,panako/movie/clips/20241121/clip_001168_3504000.mp3,ko,-0.1865,
5,3507.456,3526.912,19.46,616,panako/movie/clips/20241121/clip_001169_3507000.mp3,ko,-0.1645,
5,3519.296,3538.816,19.52,347,panako/movie/clips/20241121/clip_001173_3519000.mp3,ko,-0.1173,
5,3522.472,3541.88,19.41,388,panako/movie/clips/20241121/clip_001174_3522000.mp3,ko,-0.1704,
5,3534.728,3553.848,19.12,888,panako/movie/clips/20241121/clip_001178_3534000.mp3,ko,-0.217,
5,3540.936,3559.848,18.91,988,panako/movie/clips/20241121/clip_001180_3540000.mp3,ko,-0.2257,
5,3552.568,3571.648,19.08,987,panako/movie/clips/20241121/clip_001184_3552000.mp3,ko,-0.3193,
5,3558.4,3577.688,19.29,1044,panako/movie/clips/20241121/clip_001186_3558000.mp3,ko,-0.6028,
5,3573.536,3592.848,19.31,779,panako/movie/clips/20241121/clip_001191_3573000.mp3,ko,-0.1999,
5,3585.48,3604.408,18.93,911,panako/movie/clips/20241121/clip_001195_3585000.mp3,ko,-0.2008,
5,3588.672,3607.912,19.24,914,panako/movie/clips/20241121/clip_001196_3588000.mp3,ko,-0.4464,
5,3597.408,3616.28,18.87,749,panako/movie/clips/20241121/clip_001199_3597000.mp3,ko,-0.175,
5,3609.92,3628.528,18.61,433,panako/movie/clips/20241121/clip_001203_3609000.mp3,ko,-0.1032,
