Query Path,Query Start,Query Stop,Match Path,Match ID,Match Start,Match Stop,Match Score,Time Factor (%),Frequency Factor (%),Seconds with Match (%)
panako/movie/clips/20241123/clip_000012_036000.mp3,0.864,19.496,movie/20241122/mp3/20241122.mp3,20241122,37.584,56.216,833,1.0,1.0,0.89
panako/movie/clips/20241123/clip_000151_453000.mp3,0.144,16.168,movie/20241122/mp3/20241122.mp3,20241122,619.608,635.632,557,1.001,1.0,1.0
panako/movie/clips/20241123/clip_000149_447000.mp3,2.696,19.336,movie/20241122/mp3/20241122.mp3,20241122,616.16,632.792,518,1.0,1.0,1.0
panako/movie/clips/20241123/clip_000163_489000.mp3,0.768,19.68,movie/20241122/mp3/20241122.mp3,20241122,716.232,735.136,574,1.0,1.0,0.95
panako/movie/clips/20241123/clip_000177_531000.mp3,0.144,17.696,movie/20241122/mp3/20241122.mp3,20241122,737.6,755.152,580,1.0,1.0,1.0
panako/movie/clips/20241123/clip_000176_528000.mp3,1.664,19.576,movie/20241122/mp3/20241122.mp3,20241122,736.128,754.04,648,1.0,1.0,1.0
panako/movie/clips/20241123/clip_000185_555000.mp3,0.264,14.192,movie/20241122/mp3/20241122.mp3,20241122,661.72,675.656,322,0.999,1.0,0.93
panako/movie/clips/20241123/clip_000199_597000.mp3,0.104,12.12,movie/20241122/mp3/20241122.mp3,20241122,643.56,655.584,603,1.0,1.0,1.0
panako/movie/clips/20241123/clip_000211_633000.mp3,0.176,11.472,movie/20241122/mp3/20241122.mp3,20241122,759.688,770.976,296,1.0,1.0,1.0
panako/movie/clips/20241123/clip_000209_627000.mp3,3.632,17.472,movie/20241122/mp3/20241122.mp3,20241122,757.144,770.976,340,1.0,1.0,0.93
panako/movie/clips/20241123/clip_000555_1665000.mp3,0.208,17.728,movie/20241122/mp3/20241122.mp3,20241122,1665.464,1682.984,101,1.0,1.0,0.56
panako/movie/clips/20241123/clip_000558_1674000.mp3,3.0,18.024,movie/20241122/mp3/20241122.mp3,20241122,1677.256,1692.28,15,1.001,1.0,0.31
panako/movie/clips/20241123/clip_000571_1713000.mp3,0.104,19.64,movie/20241122/mp3/20241122.mp3,20241122,1713.36,1732.864,537,1.001,1.0,0.95
panako/movie/clips/20241123/clip_000573_1719000.mp3,0.192,19.616,movie/20241122/mp3/20241122.mp3,20241122,1719.448,1738.84,537,1.001,1.0,0.95
panako/movie/clips/20241123/clip_000575_1725000.mp3,0.112,18.888,movie/20241122/mp3/20241122.mp3,20241122,1725.344,1744.12,660,1.0,1.0,1.0
panako/movie/clips/20241123/clip_000578_1734000.mp3,0.2,19.672,movie/20241122/mp3/20241122.mp3,20241122,1734.432,1753.912,714,1.0,1.0,0.95
panako/movie/clips/20241123/clip_000579_1737000.mp3,0.176,19.48,movie/20241122/mp3/20241122.mp3,20241122,1737.408,1756.72,680,1.0,1.0,0.95
panako/movie/clips/20241123/clip_000580_1740000.mp3,0.128,19.04,movie/20241122/mp3/20241122.mp3,20241122,1740.36,1759.28,674,1.0,1.0,0.95
panako/movie/clips/20241123/clip_000582_1746000.mp3,0.76,19.632,movie/20241122/mp3/20241122.mp3,20241122,1747.0,1765.872,512,1.0,1.0,0.95
panako/movie/clips/20241123/clip_000583_1749000.mp3,0.232,19.192,movie/20241122/mp3/20241122.mp3,20241122,1749.464,1768.432,439,1.0,1.0,0.95
panako/movie/clips/20241123/clip_000586_1758000.mp3,0.24,18.392,movie/20241122/mp3/20241122.mp3,20241122,1758.48,1776.432,20,1.011,1.0,0.11
panako/movie/clips/20241123/clip_000587_1761000.mp3,0.216,15.392,movie/20241122/mp3/20241122.mp3,20241122,1761.456,1776.432,68,1.013,1.0,0.2
panako/movie/clips/20241123/clip_000598_1794000.mp3,11.072,19.592,movie/20241122/mp3/20241122.mp3,20241122,1805.312,1813.832,213,1.0,1.0,0.89
