Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path
1,6.44,25.952,19.51,887,panako/movie/clips/20241124/clip_000002_006000.mp3
1,24.496,43.672,19.18,568,panako/movie/clips/20241124/clip_000008_024000.mp3
1,36.416,55.896,19.48,717,panako/movie/clips/20241124/clip_000012_036000.mp3
1,45.584,62.072,16.49,445,panako/movie/clips/20241124/clip_000015_045000.mp3
1,48.496,66.808,18.31,299,panako/movie/clips/20241124/clip_000016_048000.mp3
1,54.408,66.808,12.4,166,panako/movie/clips/20241124/clip_000018_054000.mp3
2,449.688,466.064,16.38,544,panako/movie/clips/20241124/clip_000142_426000.mp3
2,455.656,475.024,19.37,663,panako/movie/clips/20241124/clip_000145_435000.mp3
2,458.672,477.88,19.21,662,panako/movie/clips/20241124/clip_000146_438000.mp3
2,473.616,493.136,19.52,661,panako/movie/clips/20241124/clip_000151_453000.mp3
2,476.888,495.64,18.75,564,panako/movie/clips/20241124/clip_000152_456000.mp3
2,479.648,498.96,19.31,639,panako/movie/clips/20241124/clip_000153_459000.mp3
2,485.648,505.192,19.54,619,panako/movie/clips/20241124/clip_000155_465000.mp3
2,530.64,549.896,19.26,598,panako/movie/clips/20241124/clip_000170_510000.mp3
2,533.608,552.84,19.23,580,panako/movie/clips/20241124/clip_000171_513000.mp3
2,542.616,561.952,19.34,449,panako/movie/clips/20241124/clip_000174_522000.mp3
2,549.728,567.752,18.02,469,panako/movie/clips/20241124/clip_000176_528000.mp3
2,551.688,570.712,19.02,494,panako/movie/clips/20241124/clip_000177_531000.mp3
2,554.808,574.152,19.34,538,panako/movie/clips/20241124/clip_000178_534000.mp3
2,560.728,580.304,19.58,702,panako/movie/clips/20241124/clip_000180_540000.mp3
2,563.616,582.416,18.8,818,panako/movie/clips/20241124/clip_000181_543000.mp3
2,581.592,601.232,19.64,753,panako/movie/clips/20241124/clip_000187_561000.mp3
2,620.632,629.016,8.38,281,panako/movie/clips/20241124/clip_000200_600000.mp3
3,1663.2,1674.752,11.55,169,panako/movie/clips/20241124/clip_000553_1659000.mp3
3,1706.272,1724.016,17.74,255,panako/movie/clips/20241124/clip_000568_1704000.mp3
3,1710.352,1729.72,19.37,423,panako/movie/clips/20241124/clip_000570_1710000.mp3
3,1713.32,1733.008,19.69,547,panako/movie/clips/20241124/clip_000571_1713000.mp3
3,1723.096,1741.896,18.8,633,panako/movie/clips/20241124/clip_000574_1722000.mp3
3,1731.632,1750.904,19.27,809,panako/movie/clips/20241124/clip_000577_1731000.mp3
3,1737.352,1757.016,19.66,702,panako/movie/clips/20241124/clip_000579_1737000.mp3
3,1741.496,1759.776,18.28,670,panako/movie/clips/20241124/clip_000580_1740000.mp3
3,1755.44,1774.68,19.24,404,panako/movie/clips/20241124/clip_000585_1755000.mp3
3,1761.376,1780.928,19.55,407,panako/movie/clips/20241124/clip_000587_1761000.mp3
3,1765.448,1783.656,18.21,477,panako/movie/clips/20241124/clip_000588_1764000.mp3
3,1776.376,1796.0,19.62,539,panako/movie/clips/20241124/clip_000592_1776000.mp3
3,1791.352,1810.552,19.2,451,panako/movie/clips/20241124/clip_000597_1791000.mp3
3,1794.64,1813.488,18.85,428,panako/movie/clips/20241124/clip_000598_1794000.mp3
3,1797.4,1816.736,19.34,347,panako/movie/clips/20241124/clip_000599_1797000.mp3
3,1818.464,1837.656,19.19,400,panako/movie/clips/20241124/clip_000606_1818000.mp3
4,1886.776,1900.352,13.58,196,panako/movie/clips/20241124/clip_000627_1881000.mp3
4,1897.416,1915.8,18.38,240,panako/movie/clips/20241124/clip_000632_1896000.mp3
4,1905.36,1923.88,18.52,194,panako/movie/clips/20241124/clip_000635_1905000.mp3
5,2984.04,2993.16,9.12,252,panako/movie/clips/20241124/clip_000994_2982000.mp3
5,2988.656,3008.008,19.35,645,panako/movie/clips/20241124/clip_000999_2997000.mp3
5,3000.736,3020.176,19.44,845,panako/movie/clips/20241124/clip_001003_3009000.mp3
5,3006.608,3026.096,19.49,883,panako/movie/clips/20241124/clip_001005_3015000.mp3
5,3012.608,3032.024,19.42,801,panako/movie/clips/20241124/clip_001007_3021000.mp3
5,3018.608,3037.728,19.12,596,panako/movie/clips/20241124/clip_001009_3027000.mp3
5,3025.224,3043.272,18.05,574,panako/movie/clips/20241124/clip_001011_3033000.mp3
5,3027.616,3047.0,19.38,549,panako/movie/clips/20241124/clip_001012_3036000.mp3
5,3036.784,3056.128,19.34,489,panako/movie/clips/20241124/clip_001015_3045000.mp3
5,3039.6,3058.88,19.28,519,panako/movie/clips/20241124/clip_001016_3048000.mp3
5,3054.784,3074.112,19.33,664,panako/movie/clips/20241124/clip_001021_3063000.mp3
5,3066.608,3086.232,19.62,679,panako/movie/clips/20241124/clip_001025_3075000.mp3
5,3075.632,3095.024,19.39,826,panako/movie/clips/20241124/clip_001028_3084000.mp3
5,3096.688,3116.184,19.5,793,panako/movie/clips/20241124/clip_001035_3105000.mp3
5,3114.592,3134.04,19.45,693,panako/movie/clips/20241124/clip_001041_3123000.mp3
5,3124.304,3143.096,18.79,393,panako/movie/clips/20241124/clip_001044_3132000.mp3
5,3127.512,3146.048,18.54,394,panako/movie/clips/20241124/clip_001045_3135000.mp3
5,3135.84,3155.016,19.18,504,panako/movie/clips/20241124/clip_001048_3144000.mp3
5,3141.696,3161.144,19.45,543,panako/movie/clips/20241124/clip_001050_3150000.mp3
5,3153.736,3173.04,19.3,590,panako/movie/clips/20241124/clip_001054_3162000.mp3
5,3162.8,3181.968,19.17,576,panako/movie/clips/20241124/clip_001057_3171000.mp3
5,3165.664,3185.04,19.38,563,panako/movie/clips/20241124/clip_001058_3174000.mp3
5,3175.216,3194.144,18.93,643,panako/movie/clips/20241124/clip_001061_3183000.mp3
5,3189.648,3208.824,19.18,484,panako/movie/clips/20241124/clip_001066_3198000.mp3
5,3201.608,3221.264,19.66,541,panako/movie/clips/20241124/clip_001070_3210000.mp3
5,3210.64,3230.104,19.46,494,panako/movie/clips/20241124/clip_001073_3219000.mp3
5,3216.704,3231.568,14.86,343,panako/movie/clips/20241124/clip_001075_3225000.mp3
5,3223.248,3231.568,8.32,164,panako/movie/clips/20241124/clip_001077_3231000.mp3
6,3445.208,3463.984,18.78,1015,panako/movie/clips/20241124/clip_001148_3444000.mp3
6,3447.352,3466.68,19.33,890,panako/movie/clips/20241124/clip_001149_3447000.mp3
6,3450.92,3470.016,19.1,1053,panako/movie/clips/20241124/clip_001150_3450000.mp3
6,3480.344,3499.76,19.42,585,panako/movie/clips/20241124/clip_001160_3480000.mp3
6,3490.032,3508.792,18.76,883,panako/movie/clips/20241124/clip_001163_3489000.mp3
6,3492.496,3511.512,19.02,822,panako/movie/clips/20241124/clip_001164_3492000.mp3
6,3510.512,3527.448,16.94,482,panako/movie/clips/20241124/clip_001170_3510000.mp3
6,3513.368,3532.712,19.34,311,panako/movie/clips/20241124/clip_001171_3513000.mp3
6,3525.352,3544.856,19.5,476,panako/movie/clips/20241124/clip_001175_3525000.mp3
6,3530.336,3547.824,17.49,703,panako/movie/clips/20241124/clip_001176_3528000.mp3
6,3531.888,3550.64,18.75,776,panako/movie/clips/20241124/clip_001177_3531000.mp3
6,3543.44,3562.84,19.4,915,panako/movie/clips/20241124/clip_001181_3543000.mp3
6,3550.144,3568.944,18.8,861,panako/movie/clips/20241124/clip_001183_3549000.mp3
6,3558.432,3577.944,19.51,930,panako/movie/clips/20241124/clip_001186_3558000.mp3
6,3570.392,3589.624,19.23,806,panako/movie/clips/20241124/clip_001190_3570000.mp3
6,3573.416,3593.008,19.59,651,panako/movie/clips/20241124/clip_001191_3573000.mp3
6,3579.44,3598.84,19.4,718,panako/movie/clips/20241124/clip_001193_3579000.mp3
6,3589.0,3607.792,18.79,962,panako/movie/clips/20241124/clip_001196_3588000.mp3
6,3600.44,3619.472,19.03,587,panako/movie/clips/20241124/clip_001200_3600000.mp3
