Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path
4,1895.736,1914.912,19.18,270,panako/movie/clips/20241122/clip_000632_1896000.mp3
4,1907.888,1924.4,16.51,158,panako/movie/clips/20241122/clip_000636_1908000.mp3
5,3063.44,3082.4,18.96,645,panako/movie/clips/20241122/clip_001041_3123000.mp3
5,3066.16,3085.44,19.28,647,panako/movie/clips/20241122/clip_001042_3126000.mp3
5,3081.0,3100.36,19.36,851,panako/movie/clips/20241122/clip_001047_3141000.mp3
5,3084.464,3102.616,18.15,905,panako/movie/clips/20241122/clip_001048_3144000.mp3
5,3089.88,3109.0,19.12,973,panako/movie/clips/20241122/clip_001050_3150000.mp3
5,3092.872,3112.232,19.36,778,panako/movie/clips/20241122/clip_001051_3153000.mp3
5,3116.928,3136.488,19.56,532,panako/movie/clips/20241122/clip_001059_3177000.mp3
5,3119.936,3139.056,19.12,606,panako/movie/clips/20241122/clip_001060_3180000.mp3
5,3123.52,3142.104,18.58,584,panako/movie/clips/20241122/clip_001061_3183000.mp3
5,3137.928,3157.32,19.39,779,panako/movie/clips/20241122/clip_001066_3198000.mp3
5,3147.112,3166.288,19.18,913,panako/movie/clips/20241122/clip_001069_3207000.mp3
5,3152.944,3172.368,19.42,814,panako/movie/clips/20241122/clip_001071_3213000.mp3
5,3161.872,3181.376,19.5,558,panako/movie/clips/20241122/clip_001074_3222000.mp3
5,3183.816,3203.128,19.31,249,panako/movie/clips/20241122/clip_001088_3264000.mp3
5,3189.992,3208.688,18.7,249,panako/movie/clips/20241122/clip_001090_3270000.mp3
5,3204.856,3224.072,19.22,513,panako/movie/clips/20241122/clip_001095_3285000.mp3
5,3207.776,3227.224,19.45,504,panako/movie/clips/20241122/clip_001096_3288000.mp3
5,3228.744,3248.096,19.35,567,panako/movie/clips/20241122/clip_001103_3309000.mp3
5,3247.312,3266.176,18.86,480,panako/movie/clips/20241122/clip_001109_3327000.mp3
5,3249.904,3269.168,19.26,473,panako/movie/clips/20241122/clip_001110_3330000.mp3
5,3253.136,3269.552,16.42,375,panako/movie/clips/20241122/clip_001111_3333000.mp3
5,3262.648,3269.552,6.9,123,panako/movie/clips/20241122/clip_001114_3342000.mp3
6,29.76,34.344,4.58,253,panako/movie/clips/20241122/clip_001144_3432000.mp3
6,3450.816,3469.4,18.58,1000,panako/movie/clips/20241122/clip_001150_3450000.mp3
6,3453.336,3472.744,19.41,1008,panako/movie/clips/20241122/clip_001151_3453000.mp3
6,3456.32,3475.384,19.06,894,panako/movie/clips/20241122/clip_001152_3456000.mp3
6,3471.352,3489.496,18.14,336,panako/movie/clips/20241122/clip_001157_3471000.mp3
6,3480.344,3499.896,19.55,693,panako/movie/clips/20241122/clip_001160_3480000.mp3
6,3492.432,3511.584,19.15,855,panako/movie/clips/20241122/clip_001164_3492000.mp3
6,3498.616,3517.656,19.04,879,panako/movie/clips/20241122/clip_001166_3498000.mp3
6,3507.392,3525.92,18.53,621,panako/movie/clips/20241122/clip_001169_3507000.mp3
6,3516.416,3535.424,19.01,409,panako/movie/clips/20241122/clip_001172_3516000.mp3
6,3525.376,3544.672,19.3,453,panako/movie/clips/20241122/clip_001175_3525000.mp3
6,3528.896,3547.864,18.97,619,panako/movie/clips/20241122/clip_001176_3528000.mp3
6,3543.576,3562.8,19.22,818,panako/movie/clips/20241122/clip_001181_3543000.mp3
6,3550.632,3568.96,18.33,845,panako/movie/clips/20241122/clip_001183_3549000.mp3
6,3555.872,3574.768,18.9,1073,panako/movie/clips/20241122/clip_001185_3555000.mp3
6,3567.544,3586.872,19.33,992,panako/movie/clips/20241122/clip_001189_3567000.mp3
6,3582.488,3601.928,19.44,983,panako/movie/clips/20241122/clip_001194_3582000.mp3
6,3585.48,3604.96,19.48,996,panako/movie/clips/20241122/clip_001195_3585000.mp3
6,3594.496,3613.792,19.3,953,panako/movie/clips/20241122/clip_001198_3594000.mp3
6,3597.336,3616.608,19.27,810,panako/movie/clips/20241122/clip_001199_3597000.mp3
6,3600.424,3619.832,19.41,633,panako/movie/clips/20241122/clip_001200_3600000.mp3
