Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path
6,2979.472,2999.0,19.53,471,panako/movie/clips/20241129/clip_001049_3147000.mp3
6,2982.48,3001.904,19.42,494,panako/movie/clips/20241129/clip_001050_3150000.mp3
6,3009.488,3028.92,19.43,644,panako/movie/clips/20241129/clip_001059_3177000.mp3
6,3012.512,3031.72,19.21,635,panako/movie/clips/20241129/clip_001060_3180000.mp3
6,3018.688,3036.816,18.13,774,panako/movie/clips/20241129/clip_001062_3186000.mp3
6,525.048,542.8,17.75,801,panako/movie/clips/20241129/clip_001070_3210000.mp3
6,526.352,544.528,18.18,793,panako/movie/clips/20241129/clip_001071_3213000.mp3
7,3105.472,3124.968,19.5,519,panako/movie/clips/20241129/clip_001091_3273000.mp3
7,3111.448,3130.864,19.42,526,panako/movie/clips/20241129/clip_001093_3279000.mp3
7,3114.448,3133.928,19.48,534,panako/movie/clips/20241129/clip_001094_3282000.mp3
7,3126.376,3143.304,16.93,671,panako/movie/clips/20241129/clip_001098_3294000.mp3
7,3161.368,3180.64,19.27,467,panako/movie/clips/20241129/clip_001105_3315000.mp3
7,3164.288,3183.272,18.98,499,panako/movie/clips/20241129/clip_001106_3318000.mp3
7,3170.456,3189.696,19.24,534,panako/movie/clips/20241129/clip_001108_3324000.mp3
7,3194.368,3213.36,18.99,476,panako/movie/clips/20241129/clip_001116_3348000.mp3
7,3197.792,3215.92,18.13,441,panako/movie/clips/20241129/clip_001117_3351000.mp3
7,3215.392,3230.384,14.99,340,panako/movie/clips/20241129/clip_001123_3369000.mp3
8,3407.272,3411.76,4.49,246,panako/movie/clips/20241129/clip_001144_3432000.mp3
8,3413.736,3430.96,17.22,975,panako/movie/clips/20241129/clip_001151_3453000.mp3
8,3422.224,3441.224,19.0,828,panako/movie/clips/20241129/clip_001154_3462000.mp3
8,3434.32,3453.84,19.52,355,panako/movie/clips/20241129/clip_001158_3474000.mp3
8,3440.656,3459.76,19.1,523,panako/movie/clips/20241129/clip_001160_3480000.mp3
8,3443.288,3462.448,19.16,572,panako/movie/clips/20241129/clip_001161_3483000.mp3
8,3452.32,3471.024,18.7,800,panako/movie/clips/20241129/clip_001164_3492000.mp3
8,3455.848,3474.784,18.94,762,panako/movie/clips/20241129/clip_001165_3495000.mp3
8,3471.024,3489.48,18.46,509,panako/movie/clips/20241129/clip_001170_3510000.mp3
8,3473.368,3492.392,19.02,501,panako/movie/clips/20241129/clip_001171_3513000.mp3
8,3480.0,3498.808,18.81,322,panako/movie/clips/20241129/clip_001173_3519000.mp3
8,3482.408,3501.6,19.19,377,panako/movie/clips/20241129/clip_001174_3522000.mp3
8,3494.328,3512.184,17.86,710,panako/movie/clips/20241129/clip_001178_3534000.mp3
8,3503.376,3522.808,19.43,751,panako/movie/clips/20241129/clip_001181_3543000.mp3
8,3512.424,3531.776,19.35,894,panako/movie/clips/20241129/clip_001184_3552000.mp3
8,3518.28,3537.824,19.54,1019,panako/movie/clips/20241129/clip_001186_3558000.mp3
8,3527.272,3546.552,19.28,871,panako/movie/clips/20241129/clip_001189_3567000.mp3
8,3530.488,3549.52,19.03,915,panako/movie/clips/20241129/clip_001190_3570000.mp3
8,3533.376,3550.208,16.83,744,panako/movie/clips/20241129/clip_001191_3573000.mp3
8,3545.328,3564.688,19.36,1025,panako/movie/clips/20241129/clip_001195_3585000.mp3
8,3557.312,3576.328,19.02,640,panako/movie/clips/20241129/clip_001199_3597000.mp3
8,3560.296,3579.632,19.34,512,panako/movie/clips/20241129/clip_001200_3600000.mp3
