Query Path,Query Start,Query Stop,Match Path,Match ID,Match Start,Match Stop,Match Score,Time Factor (%),Frequency Factor (%),Seconds with Match (%)
panako/movie/clips/20241128/clip_000001_003000.mp3,0.544,19.528,movie/20241127/mp3/20241127.mp3,20241127,3.656,22.648,514,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000014_042000.mp3,0.464,19.784,movie/20241127/mp3/20241127.mp3,20241127,42.648,61.968,587,1.0,1.0,0.9
panako/movie/clips/20241128/clip_000018_054000.mp3,0.4,10.52,movie/20241127/mp3/20241127.mp3,20241127,54.584,64.704,213,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000155_465000.mp3,0.304,19.504,movie/20241127/mp3/20241127.mp3,20241127,523.384,542.576,708,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000154_462000.mp3,3.048,19.608,movie/20241127/mp3/20241127.mp3,20241127,523.12,539.68,604,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000156_468000.mp3,0.496,19.632,movie/20241127/mp3/20241127.mp3,20241127,526.576,545.704,673,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000157_471000.mp3,0.224,19.592,movie/20241127/mp3/20241127.mp3,20241127,529.296,548.664,720,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000161_483000.mp3,0.24,19.456,movie/20241127/mp3/20241127.mp3,20241127,541.32,560.536,600,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000166_498000.mp3,0.248,19.456,movie/20241127/mp3/20241127.mp3,20241127,556.328,575.528,629,1.0,1.0,0.95
panako/movie/clips/20241128/clip_000165_495000.mp3,0.176,19.664,movie/20241127/mp3/20241127.mp3,20241127,553.248,572.736,662,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000164_492000.mp3,0.24,19.632,movie/20241127/mp3/20241127.mp3,20241127,550.312,569.704,555,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000188_564000.mp3,1.072,19.728,movie/20241127/mp3/20241127.mp3,20241127,643.144,661.808,868,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000190_570000.mp3,0.12,19.584,movie/20241127/mp3/20241127.mp3,20241127,648.2,667.656,811,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000187_561000.mp3,4.072,19.64,movie/20241127/mp3/20241127.mp3,20241127,643.144,658.72,800,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000191_573000.mp3,0.144,19.736,movie/20241127/mp3/20241127.mp3,20241127,651.216,670.816,808,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000195_585000.mp3,0.112,19.2,movie/20241127/mp3/20241127.mp3,20241127,663.168,682.272,668,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000209_627000.mp3,0.248,15.912,movie/20241127/mp3/20241127.mp3,20241127,705.32,720.992,504,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000210_630000.mp3,0.184,12.912,movie/20241127/mp3/20241127.mp3,20241127,708.256,720.992,445,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000219_657000.mp3,8.096,19.2,movie/20241127/mp3/20241127.mp3,20241127,723.168,734.28,436,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000220_660000.mp3,5.096,19.688,movie/20241127/mp3/20241127.mp3,20241127,723.168,737.768,589,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000222_666000.mp3,0.096,18.632,movie/20241127/mp3/20241127.mp3,20241127,724.176,742.704,724,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000227_681000.mp3,0.136,19.616,movie/20241127/mp3/20241127.mp3,20241127,739.216,758.72,311,0.999,1.0,0.9
panako/movie/clips/20241128/clip_000224_672000.mp3,0.176,19.528,movie/20241127/mp3/20241127.mp3,20241127,730.248,749.632,594,0.999,1.0,1.0
panako/movie/clips/20241128/clip_000230_690000.mp3,0.568,13.992,movie/20241127/mp3/20241127.mp3,20241127,748.664,762.088,223,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000223_669000.mp3,0.12,19.616,movie/20241127/mp3/20241127.mp3,20241127,727.2,746.712,603,0.999,1.0,0.9
panako/movie/clips/20241128/clip_000542_1626000.mp3,0.28,18.728,movie/20241127/mp3/20241127.mp3,20241127,1666.4,1684.856,129,1.0,1.0,0.53
panako/movie/clips/20241128/clip_000557_1671000.mp3,1.296,19.536,movie/20241127/mp3/20241127.mp3,20241127,1712.424,1730.656,410,1.0,1.0,0.89
panako/movie/clips/20241128/clip_000563_1689000.mp3,0.128,19.232,movie/20241127/mp3/20241127.mp3,20241127,1729.248,1748.352,842,1.0,1.0,0.95
panako/movie/clips/20241128/clip_000560_1680000.mp3,0.264,19.664,movie/20241127/mp3/20241127.mp3,20241127,1720.392,1739.784,629,1.0,1.0,0.9
panako/movie/clips/20241128/clip_000565_1695000.mp3,0.152,19.576,movie/20241127/mp3/20241127.mp3,20241127,1735.28,1754.704,804,1.0,1.0,0.95
panako/movie/clips/20241128/clip_000564_1692000.mp3,0.264,19.672,movie/20241127/mp3/20241127.mp3,20241127,1732.384,1751.792,870,1.0,1.0,0.95
panako/movie/clips/20241128/clip_000570_1710000.mp3,0.176,19.464,movie/20241127/mp3/20241127.mp3,20241127,1750.296,1769.6,578,1.0,1.0,0.95
panako/movie/clips/20241128/clip_000577_1731000.mp3,0.432,19.48,movie/20241127/mp3/20241127.mp3,20241127,1771.56,1790.592,422,1.001,1.0,0.9
panako/movie/clips/20241128/clip_000579_1737000.mp3,0.24,19.744,movie/20241127/mp3/20241127.mp3,20241127,1777.368,1796.856,488,1.001,1.0,0.95
panako/movie/clips/20241128/clip_000585_1755000.mp3,0.104,19.648,movie/20241127/mp3/20241127.mp3,20241127,1795.216,1814.792,392,0.999,1.0,0.95
panako/movie/clips/20241128/clip_000583_1749000.mp3,0.856,17.104,movie/20241127/mp3/20241127.mp3,20241127,1789.968,1806.224,496,1.0,1.0,1.0
panako/movie/clips/20241128/clip_000584_1752000.mp3,0.144,19.4,movie/20241127/mp3/20241127.mp3,20241127,1792.256,1811.544,386,0.998,1.0,0.75
panako/movie/clips/20241128/clip_000589_1767000.mp3,0.128,18.672,movie/20241127/mp3/20241127.mp3,20241127,1807.272,1825.808,367,1.0,1.0,0.95
