Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path
1,3.32,22.912,19.59,634,panako/movie/clips/20241126/clip_000002_006000.mp3
1,35.848,52.144,16.3,529,panako/movie/clips/20241126/clip_000012_036000.mp3
2,117.712,133.216,15.5,162,panako/movie/clips/20241126/clip_000040_120000.mp3
2,124.064,133.216,9.15,159,panako/movie/clips/20241126/clip_000042_126000.mp3
2,128.584,133.216,4.63,120,panako/movie/clips/20241126/clip_000043_129000.mp3
3,513.232,527.944,14.71,547,panako/movie/clips/20241126/clip_000265_795000.mp3
3,518.176,537.312,19.14,695,panako/movie/clips/20241126/clip_000268_804000.mp3
3,529.792,549.248,19.46,464,panako/movie/clips/20241126/clip_000272_816000.mp3
3,542.072,560.96,18.89,650,panako/movie/clips/20241126/clip_000276_828000.mp3
3,547.928,567.384,19.46,696,panako/movie/clips/20241126/clip_000278_834000.mp3
3,550.856,570.32,19.46,614,panako/movie/clips/20241126/clip_000279_837000.mp3
3,554.008,573.288,19.28,659,panako/movie/clips/20241126/clip_000280_840000.mp3
3,565.912,585.448,19.54,902,panako/movie/clips/20241126/clip_000284_852000.mp3
3,618.784,638.408,19.62,478,panako/movie/clips/20241126/clip_000295_885000.mp3
3,624.912,644.184,19.27,711,panako/movie/clips/20241126/clip_000297_891000.mp3
3,633.872,653.376,19.5,829,panako/movie/clips/20241126/clip_000300_900000.mp3
3,639.944,658.944,19.0,861,panako/movie/clips/20241126/clip_000302_906000.mp3
3,645.952,664.904,18.95,618,panako/movie/clips/20241126/clip_000304_912000.mp3
3,657.84,677.208,19.37,813,panako/movie/clips/20241126/clip_000308_924000.mp3
3,660.792,680.272,19.48,764,panako/movie/clips/20241126/clip_000309_927000.mp3
3,673.24,692.192,18.95,631,panako/movie/clips/20241126/clip_000313_939000.mp3
3,681.936,692.552,10.62,422,panako/movie/clips/20241126/clip_000316_948000.mp3
3,593.192,611.104,17.91,579,panako/movie/clips/20241126/clip_000326_978000.mp3
3,713.592,727.704,14.11,125,panako/movie/clips/20241126/clip_000339_1017000.mp3
4,1722.864,1741.88,19.02,758,panako/movie/clips/20241126/clip_000575_1725000.mp3
4,1728.328,1747.848,19.52,814,panako/movie/clips/20241126/clip_000577_1731000.mp3
4,1743.368,1762.808,19.44,599,panako/movie/clips/20241126/clip_000582_1746000.mp3
4,1746.368,1763.448,17.08,468,panako/movie/clips/20241126/clip_000583_1749000.mp3
4,1755.376,1774.8,19.42,402,panako/movie/clips/20241126/clip_000586_1758000.mp3
4,1764.968,1783.176,18.21,494,panako/movie/clips/20241126/clip_000589_1767000.mp3
4,1788.312,1807.296,18.98,566,panako/movie/clips/20241126/clip_000597_1791000.mp3
4,1809.656,1828.864,19.21,476,panako/movie/clips/20241126/clip_000604_1812000.mp3
4,1818.312,1837.184,18.87,492,panako/movie/clips/20241126/clip_000607_1821000.mp3
5,1886.296,1892.216,5.92,166,panako/movie/clips/20241126/clip_000627_1881000.mp3
5,1898.864,1918.128,19.26,251,panako/movie/clips/20241126/clip_000634_1902000.mp3
5,1909.072,1923.384,14.31,127,panako/movie/clips/20241126/clip_000637_1911000.mp3
6,2766.48,2781.008,14.53,483,panako/movie/clips/20241126/clip_000984_2952000.mp3
6,2767.608,2786.912,19.3,697,panako/movie/clips/20241126/clip_000986_2958000.mp3
6,2779.544,2799.104,19.56,926,panako/movie/clips/20241126/clip_000990_2970000.mp3
6,2788.64,2808.048,19.41,792,panako/movie/clips/20241126/clip_000993_2979000.mp3
6,2791.856,2811.16,19.3,819,panako/movie/clips/20241126/clip_000994_2982000.mp3
6,2794.512,2814.008,19.5,762,panako/movie/clips/20241126/clip_000995_2985000.mp3
6,2797.624,2816.528,18.9,584,panako/movie/clips/20241126/clip_000996_2988000.mp3
6,2821.544,2841.216,19.67,492,panako/movie/clips/20241126/clip_001004_3012000.mp3
6,2833.976,2853.032,19.06,453,panako/movie/clips/20241126/clip_001008_3024000.mp3
6,2837.12,2855.84,18.72,491,panako/movie/clips/20241126/clip_001009_3027000.mp3
6,2848.528,2867.88,19.35,604,panako/movie/clips/20241126/clip_001013_3039000.mp3
6,2854.536,2873.936,19.4,610,panako/movie/clips/20241126/clip_001015_3045000.mp3
6,2857.592,2876.944,19.35,712,panako/movie/clips/20241126/clip_001016_3048000.mp3
6,2875.672,2894.968,19.3,795,panako/movie/clips/20241126/clip_001022_3066000.mp3
7,2926.544,2937.568,11.02,375,panako/movie/clips/20241126/clip_001043_3129000.mp3
7,2930.776,2949.76,18.98,209,panako/movie/clips/20241126/clip_001047_3141000.mp3
7,2933.76,2952.928,19.17,257,panako/movie/clips/20241126/clip_001048_3144000.mp3
7,2960.424,2979.256,18.83,555,panako/movie/clips/20241126/clip_001057_3171000.mp3
7,2963.824,2982.752,18.93,587,panako/movie/clips/20241126/clip_001058_3174000.mp3
7,2966.36,2985.84,19.48,584,panako/movie/clips/20241126/clip_001059_3177000.mp3
7,2978.472,2997.904,19.43,461,panako/movie/clips/20241126/clip_001063_3189000.mp3
7,2981.384,3001.056,19.67,465,panako/movie/clips/20241126/clip_001064_3192000.mp3
7,2987.44,3006.728,19.29,505,panako/movie/clips/20241126/clip_001066_3198000.mp3
8,3444.736,3460.768,16.03,521,panako/movie/clips/20241126/clip_001148_3444000.mp3
8,3459.392,3478.592,19.2,921,panako/movie/clips/20241126/clip_001154_3462000.mp3
8,3471.312,3490.856,19.54,250,panako/movie/clips/20241126/clip_001158_3474000.mp3
8,3477.312,3496.568,19.26,457,panako/movie/clips/20241126/clip_001160_3480000.mp3
8,3498.352,3517.864,19.51,905,panako/movie/clips/20241126/clip_001167_3501000.mp3
8,3501.312,3520.784,19.47,835,panako/movie/clips/20241126/clip_001168_3504000.mp3
8,3510.344,3528.088,17.74,554,panako/movie/clips/20241126/clip_001171_3513000.mp3
8,3513.856,3532.792,18.94,333,panako/movie/clips/20241126/clip_001172_3516000.mp3
8,3529.496,3547.696,18.2,624,panako/movie/clips/20241126/clip_001177_3531000.mp3
8,3531.4,3550.4,19.0,650,panako/movie/clips/20241126/clip_001178_3534000.mp3
8,3535.264,3553.792,18.53,726,panako/movie/clips/20241126/clip_001179_3537000.mp3
8,3558.424,3577.928,19.5,1081,panako/movie/clips/20241126/clip_001187_3561000.mp3
8,3561.536,3580.816,19.28,1070,panako/movie/clips/20241126/clip_001188_3564000.mp3
8,3567.416,3586.96,19.54,1061,panako/movie/clips/20241126/clip_001190_3570000.mp3
8,3570.4,3587.656,17.26,904,panako/movie/clips/20241126/clip_001191_3573000.mp3
8,3576.432,3595.952,19.52,693,panako/movie/clips/20241126/clip_001193_3579000.mp3
8,3588.52,3607.592,19.07,939,panako/movie/clips/20241126/clip_001197_3591000.mp3
8,3594.32,3613.776,19.46,766,panako/movie/clips/20241126/clip_001199_3597000.mp3
