Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path,language,avg_logprob,error
1,4.4,23.896,19.5,223,panako/baechulsu/clips/20260106/clip_000001_003000.mp3,ko,-0.0549,
2,105.432,120.712,15.28,177,panako/baechulsu/clips/20260106/clip_000034_102000.mp3,ko,-0.0697,
2,109.6,120.712,11.11,180,panako/baechulsu/clips/20260106/clip_000035_105000.mp3,ko,-0.3902,
3,585.128,596.912,11.78,449,panako/baechulsu/clips/20260106/clip_000130_390000.mp3,ko,-0.1038,
3,596.032,615.344,19.31,568,panako/baechulsu/clips/20260106/clip_000136_408000.mp3,ko,-0.2178,
3,614.016,633.648,19.63,429,panako/baechulsu/clips/20260106/clip_000142_426000.mp3,ko,-0.1355,
3,617.312,636.56,19.25,506,panako/baechulsu/clips/20260106/clip_000143_429000.mp3,ko,-0.1344,
3,635.176,654.256,19.08,802,panako/baechulsu/clips/20260106/clip_000149_447000.mp3,ko,-0.2089,
3,647.136,666.432,19.3,614,panako/baechulsu/clips/20260106/clip_000153_459000.mp3,ko,-0.1424,
3,659.12,678.632,19.51,708,panako/baechulsu/clips/20260106/clip_000157_471000.mp3,ko,-0.2087,
3,667.96,687.632,19.67,787,panako/baechulsu/clips/20260106/clip_000160_480000.mp3,ko,-0.1782,
3,670.968,690.024,19.06,677,panako/baechulsu/clips/20260106/clip_000161_483000.mp3,ko,-0.1283,
3,683.368,702.576,19.21,412,panako/baechulsu/clips/20260106/clip_000165_495000.mp3,ko,-0.1575,
3,692.144,711.504,19.36,676,panako/baechulsu/clips/20260106/clip_000168_504000.mp3,ko,-0.1473,
3,695.352,714.544,19.19,713,panako/baechulsu/clips/20260106/clip_000169_507000.mp3,ko,-0.1246,
4,752.0,771.336,19.34,694,panako/baechulsu/clips/20260106/clip_000188_564000.mp3,ko,-0.1297,
4,754.992,773.936,18.94,499,panako/baechulsu/clips/20260106/clip_000189_567000.mp3,ko,-0.1716,
4,763.976,783.528,19.55,472,panako/baechulsu/clips/20260106/clip_000192_576000.mp3,ko,-0.131,
4,767.104,786.344,19.24,335,panako/baechulsu/clips/20260106/clip_000193_579000.mp3,ko,-0.1254,
4,773.128,792.488,19.36,335,panako/baechulsu/clips/20260106/clip_000195_585000.mp3,ko,-0.0977,
4,782.064,801.192,19.13,603,panako/baechulsu/clips/20260106/clip_000198_594000.mp3,ko,-0.1219,
4,788.144,804.256,16.11,475,panako/baechulsu/clips/20260106/clip_000200_600000.mp3,ko,-0.1022,
5,1720.312,1736.96,16.65,857,panako/baechulsu/clips/20260106/clip_000572_1716000.mp3,ko,-0.8331,
5,1721.296,1740.0,18.7,966,panako/baechulsu/clips/20260106/clip_000573_1719000.mp3,ko,-0.1825,
5,1724.272,1742.464,18.19,1038,panako/baechulsu/clips/20260106/clip_000574_1722000.mp3,ko,-0.1307,
6,1880.112,1896.6,16.49,122,panako/baechulsu/clips/20260106/clip_000626_1878000.mp3,ko,-0.1107,
6,1882.888,1896.6,13.71,113,panako/baechulsu/clips/20260106/clip_000627_1881000.mp3,ko,-0.1614,
7,2856.808,2871.424,14.62,442,panako/baechulsu/clips/20260106/clip_000976_2928000.mp3,ko,-0.13,
7,2873.432,2893.0,19.57,400,panako/baechulsu/clips/20260106/clip_000983_2949000.mp3,ko,-0.1732,
7,2892.168,2910.792,18.62,621,panako/baechulsu/clips/20260106/clip_000989_2967000.mp3,ko,-0.1351,
7,2894.928,2913.368,18.44,638,panako/baechulsu/clips/20260106/clip_000990_2970000.mp3,ko,-0.246,
7,2903.488,2922.92,19.43,570,panako/baechulsu/clips/20260106/clip_000993_2979000.mp3,ko,-0.1477,
7,2912.416,2932.008,19.59,422,panako/baechulsu/clips/20260106/clip_000996_2988000.mp3,ko,-0.1138,
7,2918.416,2937.992,19.58,373,panako/baechulsu/clips/20260106/clip_000998_2994000.mp3,ko,-0.1367,
7,2930.744,2949.728,18.98,426,panako/baechulsu/clips/20260106/clip_001002_3006000.mp3,ko,-0.1913,
7,2933.936,2952.336,18.4,457,panako/baechulsu/clips/20260106/clip_001003_3009000.mp3,ko,-0.2137,
7,2943.4,2961.672,18.27,455,panako/baechulsu/clips/20260106/clip_001006_3018000.mp3,ko,-0.0938,
7,2945.48,2964.976,19.5,504,panako/baechulsu/clips/20260106/clip_001007_3021000.mp3,ko,-0.1253,
7,2957.448,2976.832,19.38,692,panako/baechulsu/clips/20260106/clip_001011_3033000.mp3,ko,-0.2044,
7,2966.496,2985.824,19.33,693,panako/baechulsu/clips/20260106/clip_001014_3042000.mp3,ko,-0.2031,
7,2981.448,3001.04,19.59,819,panako/baechulsu/clips/20260106/clip_001019_3057000.mp3,ko,-0.2097,
7,2984.408,3004.072,19.66,759,panako/baechulsu/clips/20260106/clip_001020_3060000.mp3,ko,-0.2374,
7,3002.528,3015.68,13.15,632,panako/baechulsu/clips/20260106/clip_001026_3078000.mp3,ko,-0.2403,
8,3418.296,3437.824,19.53,314,panako/baechulsu/clips/20260106/clip_001139_3417000.mp3,ko,-0.128,
8,3430.416,3449.976,19.56,475,panako/baechulsu/clips/20260106/clip_001143_3429000.mp3,ko,-0.0984,
8,3446.064,3464.672,18.61,667,panako/baechulsu/clips/20260106/clip_001148_3444000.mp3,ko,-0.1227,
8,3454.488,3472.992,18.5,828,panako/baechulsu/clips/20260106/clip_001151_3453000.mp3,ko,-0.1245,
8,3460.784,3480.032,19.25,617,panako/baechulsu/clips/20260106/clip_001153_3459000.mp3,ko,-0.1382,
8,3481.504,3500.848,19.34,451,panako/baechulsu/clips/20260106/clip_001160_3480000.mp3,ko,-0.1031,
8,3484.552,3502.992,18.44,471,panako/baechulsu/clips/20260106/clip_001161_3483000.mp3,ko,-0.0946,
8,3490.904,3509.824,18.92,644,panako/baechulsu/clips/20260106/clip_001163_3489000.mp3,ko,-0.1615,
8,3493.496,3512.936,19.44,737,panako/baechulsu/clips/20260106/clip_001164_3492000.mp3,ko,-0.2441,
8,3520.416,3539.96,19.54,755,panako/baechulsu/clips/20260106/clip_001173_3519000.mp3,ko,-0.1682,
8,3532.496,3551.896,19.4,604,panako/baechulsu/clips/20260106/clip_001177_3531000.mp3,ko,-0.2392,
8,1765.432,1782.76,17.33,854,panako/baechulsu/clips/20260106/clip_001188_3564000.mp3,ko,-0.874,
8,3595.552,3606.992,11.44,369,panako/baechulsu/clips/20260106/clip_001198_3594000.mp3,ko,-0.0811,
8,3598.384,3606.992,8.61,195,panako/baechulsu/clips/20260106/clip_001199_3597000.mp3,ko,-0.1025,
9,3884.04,3902.992,18.95,378,panako/baechulsu/clips/20260106/clip_001295_3885000.mp3,ko,-0.0568,
9,3890.032,3908.984,18.95,435,panako/baechulsu/clips/20260106/clip_001297_3891000.mp3,ko,-0.1696,
9,3892.712,3911.8,19.09,414,panako/baechulsu/clips/20260106/clip_001298_3894000.mp3,ko,-0.1648,
9,3897.608,3914.496,16.89,497,panako/baechulsu/clips/20260106/clip_001299_3897000.mp3,ko,-0.74,
9,3902.192,3921.152,18.96,482,panako/baechulsu/clips/20260106/clip_001301_3903000.mp3,ko,-0.1034,
9,3910.68,3930.208,19.53,592,panako/baechulsu/clips/20260106/clip_001304_3912000.mp3,ko,-0.1169,
9,3916.704,3936.176,19.47,620,panako/baechulsu/clips/20260106/clip_001306_3918000.mp3,ko,-0.0827,
10,3464.672,3480.032,15.36,466,panako/baechulsu/clips/20260106/clip_001773_5319000.mp3,ko,-0.1445,
10,5324.64,5342.984,18.34,538,panako/baechulsu/clips/20260106/clip_001774_5322000.mp3,ko,-0.104,
10,1744.472,1762.632,18.16,616,panako/baechulsu/clips/20260106/clip_001781_5343000.mp3,ko,-0.1456,
10,5371.408,5390.824,19.42,822,panako/baechulsu/clips/20260106/clip_001790_5370000.mp3,ko,-0.2236,
10,5380.376,5399.888,19.51,1098,panako/baechulsu/clips/20260106/clip_001793_5379000.mp3,ko,-0.6636,
11,6648.448,6662.168,13.72,276,panako/baechulsu/clips/20260106/clip_002232_6696000.mp3,ko,-0.1791,
