Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path,language,avg_logprob,error
1,16.256,35.04,18.78,281,panako/baechulsu/clips/20260104/clip_000005_015000.mp3,ko,-0.4927,
1,28.304,42.176,13.87,332,panako/baechulsu/clips/20260104/clip_000009_027000.mp3,ko,-0.0526,
2,534.28,553.816,19.54,663,panako/baechulsu/clips/20260104/clip_000145_435000.mp3,ko,-0.3882,
2,543.248,562.432,19.18,634,panako/baechulsu/clips/20260104/clip_000148_444000.mp3,ko,-0.1882,
2,546.312,565.176,18.86,558,panako/baechulsu/clips/20260104/clip_000149_447000.mp3,ko,-0.2579,
2,549.552,568.544,18.99,577,panako/baechulsu/clips/20260104/clip_000150_450000.mp3,ko,-0.4824,
2,567.4,586.696,19.3,572,panako/baechulsu/clips/20260104/clip_000156_468000.mp3,ko,-0.2711,
2,570.376,589.952,19.58,597,panako/baechulsu/clips/20260104/clip_000157_471000.mp3,ko,-0.1354,
2,591.656,610.792,19.14,713,panako/baechulsu/clips/20260104/clip_000164_492000.mp3,ko,-0.1557,
2,603.272,622.568,19.3,755,panako/baechulsu/clips/20260104/clip_000168_504000.mp3,ko,-0.1081,
2,609.296,628.776,19.48,881,panako/baechulsu/clips/20260104/clip_000170_510000.mp3,ko,-0.2728,
2,615.712,634.264,18.55,969,panako/baechulsu/clips/20260104/clip_000172_516000.mp3,ko,-0.1691,
2,621.296,640.784,19.49,662,panako/baechulsu/clips/20260104/clip_000174_522000.mp3,ko,-0.1594,
2,637.016,655.88,18.86,489,panako/baechulsu/clips/20260104/clip_000179_537000.mp3,ko,-0.1325,
2,678.248,697.912,19.66,237,panako/baechulsu/clips/20260104/clip_000193_579000.mp3,ko,-0.1134,
2,699.496,718.856,19.36,702,panako/baechulsu/clips/20260104/clip_000200_600000.mp3,ko,-0.1291,
2,702.328,721.64,19.31,669,panako/baechulsu/clips/20260104/clip_000201_603000.mp3,ko,-0.1144,
2,708.352,727.832,19.48,586,panako/baechulsu/clips/20260104/clip_000203_609000.mp3,ko,-0.1451,
2,711.32,729.464,18.14,432,panako/baechulsu/clips/20260104/clip_000204_612000.mp3,ko,-0.1027,
2,726.44,745.616,19.18,372,panako/baechulsu/clips/20260104/clip_000209_627000.mp3,ko,-0.1151,
2,729.36,748.784,19.42,419,panako/baechulsu/clips/20260104/clip_000210_630000.mp3,ko,-0.1193,
3,1721.264,1737.336,16.07,761,panako/baechulsu/clips/20260104/clip_000572_1716000.mp3,ko,-0.1308,
3,1726.704,1745.512,18.81,922,panako/baechulsu/clips/20260104/clip_000575_1725000.mp3,ko,-0.1379,
3,1756.888,1776.184,19.3,890,panako/baechulsu/clips/20260104/clip_000585_1755000.mp3,ko,-0.1166,
4,3117.752,3136.24,18.49,436,panako/baechulsu/clips/20260104/clip_001018_3054000.mp3,ko,-0.1428,
4,3120.584,3140.112,19.53,531,panako/baechulsu/clips/20260104/clip_001019_3057000.mp3,ko,-0.4169,
4,3129.536,3149.088,19.55,445,panako/baechulsu/clips/20260104/clip_001022_3066000.mp3,ko,-0.1976,
4,3136.24,3154.248,18.01,442,panako/baechulsu/clips/20260104/clip_001024_3072000.mp3,ko,-0.4223,
4,3138.528,3158.064,19.54,489,panako/baechulsu/clips/20260104/clip_001025_3075000.mp3,ko,-0.3277,
4,3141.552,3160.84,19.29,471,panako/baechulsu/clips/20260104/clip_001026_3078000.mp3,ko,-0.1369,
4,3153.56,3172.648,19.09,550,panako/baechulsu/clips/20260104/clip_001030_3090000.mp3,ko,-0.1484,
4,3159.52,3178.608,19.09,519,panako/baechulsu/clips/20260104/clip_001032_3096000.mp3,ko,-0.22,
4,3183.6,3202.472,18.87,349,panako/baechulsu/clips/20260104/clip_001040_3120000.mp3,ko,-0.1609,
4,3190.168,3209.008,18.84,372,panako/baechulsu/clips/20260104/clip_001042_3126000.mp3,ko,-0.1975,
4,3210.672,3229.696,19.02,508,panako/baechulsu/clips/20260104/clip_001049_3147000.mp3,ko,-0.3222,
4,3217.28,3236.208,18.93,669,panako/baechulsu/clips/20260104/clip_001051_3153000.mp3,ko,-0.1567,
4,3222.616,3241.96,19.34,630,panako/baechulsu/clips/20260104/clip_001053_3159000.mp3,ko,-0.2404,
4,3225.64,3244.984,19.34,709,panako/baechulsu/clips/20260104/clip_001054_3162000.mp3,ko,-0.2753,
4,3237.568,3257.208,19.64,659,panako/baechulsu/clips/20260104/clip_001058_3174000.mp3,ko,-0.2164,
4,3244.072,3263.192,19.12,731,panako/baechulsu/clips/20260104/clip_001060_3180000.mp3,ko,-0.2107,
4,3261.584,3276.392,14.81,808,panako/baechulsu/clips/20260104/clip_001066_3198000.mp3,ko,-0.2331,
4,3267.944,3276.392,8.45,407,panako/baechulsu/clips/20260104/clip_001068_3204000.mp3,ko,-0.3577,
5,3413.344,3432.184,18.84,173,panako/baechulsu/clips/20260104/clip_001137_3411000.mp3,ko,-0.1352,
5,3427.736,3444.104,16.37,346,panako/baechulsu/clips/20260104/clip_001141_3423000.mp3,ko,-0.117,
