Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path
8,5321.536,5340.776,19.24,530,panako/baechulsu/clips/20260105/clip_001774_5322000.mp3
8,3464.504,3482.744,18.24,542,panako/baechulsu/clips/20260105/clip_001775_5325000.mp3
8,3523.512,3541.312,17.8,614,panako/baechulsu/clips/20260105/clip_001788_5364000.mp3
8,5366.48,5385.976,19.5,733,panako/baechulsu/clips/20260105/clip_001789_5367000.mp3
9,6528.672,6541.464,12.79,281,panako/baechulsu/clips/20260105/clip_002214_6642000.mp3
9,6531.368,6550.896,19.53,304,panako/baechulsu/clips/20260105/clip_002217_6651000.mp3
9,6534.521,6553.536,19.02,436,panako/baechulsu/clips/20260105/clip_002218_6654000.mp3
9,6537.32,6556.792,19.47,434,panako/baechulsu/clips/20260105/clip_002219_6657000.mp3
9,6552.408,6567.848,15.44,387,panako/baechulsu/clips/20260105/clip_002224_6672000.mp3
10,6995.544,7015.016,19.47,287,panako/baechulsu/clips/20260105/clip_002332_6996000.mp3
10,7007.576,7023.6,16.02,409,panako/baechulsu/clips/20260105/clip_002335_7005000.mp3
10,7010.584,7029.928,19.34,216,panako/baechulsu/clips/20260105/clip_002337_7011000.mp3
10,7025.904,7043.848,17.94,378,panako/baechulsu/clips/20260105/clip_002342_7026000.mp3
10,7033.432,7050.36,16.93,483,panako/baechulsu/clips/20260105/clip_002344_7032000.mp3
10,7037.464,7056.776,19.31,897,panako/baechulsu/clips/20260105/clip_002346_7038000.mp3
10,7049.4,7068.992,19.59,751,panako/baechulsu/clips/20260105/clip_002350_7050000.mp3
10,7052.504,7071.944,19.44,797,panako/baechulsu/clips/20260105/clip_002351_7053000.mp3
10,7064.561,7083.88,19.32,454,panako/baechulsu/clips/20260105/clip_002355_7065000.mp3
10,7070.457,7089.937,19.48,376,panako/baechulsu/clips/20260105/clip_002357_7071000.mp3
10,7073.393,7092.977,19.58,325,panako/baechulsu/clips/20260105/clip_002358_7074000.mp3
10,7088.808,7107.88,19.07,489,panako/baechulsu/clips/20260105/clip_002363_7089000.mp3
10,7124.464,7143.928,19.46,729,panako/baechulsu/clips/20260105/clip_002375_7125000.mp3
10,7127.616,7146.729,19.11,719,panako/baechulsu/clips/20260105/clip_002376_7128000.mp3
10,7139.472,7158.833,19.36,647,panako/baechulsu/clips/20260105/clip_002380_7140000.mp3
10,7166.688,7185.744,19.06,817,panako/baechulsu/clips/20260105/clip_002389_7167000.mp3
