Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path,language,avg_logprob,error
1,11.44,30.784,19.34,469,panako/noon/clips/20260113/clip_000003_009000.mp3,ko,-0.0841,
1,23.464,39.208,15.74,198,panako/noon/clips/20260113/clip_000007_021000.mp3,ko,-0.2193,
2,723.136,739.76,16.62,656,panako/noon/clips/20260113/clip_000207_621000.mp3,ko,-0.4191,
2,726.384,745.592,19.21,674,panako/noon/clips/20260113/clip_000209_627000.mp3,ko,-0.1289,
2,732.744,752.088,19.34,730,panako/noon/clips/20260113/clip_000211_633000.mp3,ko,-0.2061,
2,741.584,760.88,19.3,703,panako/noon/clips/20260113/clip_000214_642000.mp3,ko,-0.2151,
2,747.448,767.096,19.65,125,panako/noon/clips/20260113/clip_000216_648000.mp3,ko,-0.1589,
2,771.552,779.832,8.28,537,panako/noon/clips/20260113/clip_000224_672000.mp3,ko,-0.1873,
3,1085.456,1100.736,15.28,605,panako/noon/clips/20260113/clip_000347_1041000.mp3,ko,-0.1768,
3,1090.968,1110.6,19.63,796,panako/noon/clips/20260113/clip_000349_1047000.mp3,ko,-0.2369,
4,1757.472,1775.832,18.36,467,panako/noon/clips/20260113/clip_000585_1755000.mp3,ko,-0.1773,
4,1782.216,1800.792,18.58,328,panako/noon/clips/20260113/clip_000593_1779000.mp3,ko,-0.1665,
4,1784.488,1803.824,19.34,479,panako/noon/clips/20260113/clip_000594_1782000.mp3,ko,-0.1634,
4,1787.728,1806.632,18.9,614,panako/noon/clips/20260113/clip_000595_1785000.mp3,ko,-0.1307,
4,1805.312,1824.936,19.62,1187,panako/noon/clips/20260113/clip_000601_1803000.mp3,ko,-0.1638,
4,1814.32,1834.0,19.68,1305,panako/noon/clips/20260113/clip_000604_1812000.mp3,ko,-0.3616,
4,1823.376,1841.76,18.38,1016,panako/noon/clips/20260113/clip_000607_1821000.mp3,ko,-0.2401,
4,1826.576,1841.76,15.18,715,panako/noon/clips/20260113/clip_000608_1824000.mp3,ko,-0.1953,
5,3027.688,3047.264,19.58,978,panako/noon/clips/20260113/clip_001023_3069000.mp3,ko,-0.2658,
5,3030.632,3050.0,19.37,902,panako/noon/clips/20260113/clip_001024_3072000.mp3,ko,-0.1605,
5,3033.616,3053.256,19.64,1050,panako/noon/clips/20260113/clip_001025_3075000.mp3,ko,-0.1623,
5,3039.84,3059.032,19.19,1025,panako/noon/clips/20260113/clip_001027_3081000.mp3,ko,-0.2062,
5,3045.624,3065.176,19.55,941,panako/noon/clips/20260113/clip_001029_3087000.mp3,ko,-0.6162,
5,3075.68,3094.224,18.54,571,panako/noon/clips/20260113/clip_001039_3117000.mp3,ko,-0.1132,
5,3078.616,3097.608,18.99,625,panako/noon/clips/20260113/clip_001040_3120000.mp3,ko,-0.1128,
5,3084.592,3103.336,18.74,473,panako/noon/clips/20260113/clip_001042_3126000.mp3,ko,-0.0954,
5,3087.808,3107.2,19.39,562,panako/noon/clips/20260113/clip_001043_3129000.mp3,ko,-0.1153,
5,3093.864,3112.912,19.05,797,panako/noon/clips/20260113/clip_001045_3135000.mp3,ko,-0.1157,
5,3105.68,3124.928,19.25,773,panako/noon/clips/20260113/clip_001049_3147000.mp3,ko,-0.147,
5,3129.696,3149.064,19.37,583,panako/noon/clips/20260113/clip_001057_3171000.mp3,ko,-0.0749,
5,3135.656,3155.16,19.5,685,panako/noon/clips/20260113/clip_001059_3177000.mp3,ko,-0.1887,
5,3138.6,3158.12,19.52,702,panako/noon/clips/20260113/clip_001060_3180000.mp3,ko,-0.121,
5,3147.576,3163.536,15.96,360,panako/noon/clips/20260113/clip_001063_3189000.mp3,ko,-0.3564,
5,3156.568,3175.688,19.12,173,panako/noon/clips/20260113/clip_001066_3198000.mp3,ko,-0.1914,
6,3515.864,3534.432,18.57,1228,panako/noon/clips/20260113/clip_001171_3513000.mp3,ko,-0.0888,
6,3536.288,3555.672,19.38,767,panako/noon/clips/20260113/clip_001178_3534000.mp3,ko,-0.2739,
6,3542.296,3561.768,19.47,564,panako/noon/clips/20260113/clip_001180_3540000.mp3,ko,-0.1144,
6,5371.624,5390.824,19.2,636,panako/noon/clips/20260113/clip_001188_3564000.mp3,ko,-0.0578,
6,5377.256,5396.752,19.5,594,panako/noon/clips/20260113/clip_001190_3570000.mp3,ko,-0.1271,
6,3578.84,3597.776,18.94,474,panako/noon/clips/20260113/clip_001192_3576000.mp3,ko,-0.1618,
6,3596.288,3615.792,19.5,717,panako/noon/clips/20260113/clip_001198_3594000.mp3,ko,-0.0976,
7,3808.272,3818.352,10.08,463,panako/noon/clips/20260113/clip_001300_3900000.mp3,ko,-0.1884,
7,3817.264,3836.256,18.99,578,panako/noon/clips/20260113/clip_001306_3918000.mp3,ko,-0.1258,
7,3823.336,3842.672,19.34,714,panako/noon/clips/20260113/clip_001308_3924000.mp3,ko,-0.099,
7,3832.448,3851.552,19.1,1037,panako/noon/clips/20260113/clip_001311_3933000.mp3,ko,-0.1222,
7,3841.248,3860.744,19.5,860,panako/noon/clips/20260113/clip_001314_3942000.mp3,ko,-0.1764,
7,3847.32,3865.984,18.66,721,panako/noon/clips/20260113/clip_001316_3948000.mp3,ko,-0.1141,
7,3853.456,3872.792,19.34,449,panako/noon/clips/20260113/clip_001318_3954000.mp3,ko,-0.2511,
7,3859.216,3878.664,19.45,479,panako/noon/clips/20260113/clip_001320_3960000.mp3,ko,-0.1598,
7,3865.376,3884.736,19.36,451,panako/noon/clips/20260113/clip_001322_3966000.mp3,ko,-0.0765,
7,3892.52,3911.68,19.16,581,panako/noon/clips/20260113/clip_001331_3993000.mp3,ko,-0.1181,
7,3898.24,3917.76,19.52,501,panako/noon/clips/20260113/clip_001333_3999000.mp3,ko,-0.1653,
7,3904.232,3923.656,19.42,505,panako/noon/clips/20260113/clip_001335_4005000.mp3,ko,-0.1273,
7,3916.312,3935.664,19.35,561,panako/noon/clips/20260113/clip_001339_4017000.mp3,ko,-0.1604,
7,3925.2,3944.76,19.56,964,panako/noon/clips/20260113/clip_001342_4026000.mp3,ko,-0.1131,
7,3928.272,3947.48,19.21,998,panako/noon/clips/20260113/clip_001343_4029000.mp3,ko,-0.2305,
7,3931.24,3950.832,19.59,1028,panako/noon/clips/20260113/clip_001344_4032000.mp3,ko,-0.2977,
7,3937.288,3956.6,19.31,1135,panako/noon/clips/20260113/clip_001346_4038000.mp3,ko,-0.2121,
7,3946.64,3965.456,18.82,1215,panako/noon/clips/20260113/clip_001349_4047000.mp3,ko,-0.2623,
7,3952.208,3971.624,19.42,1152,panako/noon/clips/20260113/clip_001351_4053000.mp3,ko,,
7,3955.2,3974.728,19.53,1261,panako/noon/clips/20260113/clip_001352_4056000.mp3,ko,,
7,3961.232,3980.896,19.66,1193,panako/noon/clips/20260113/clip_001354_4062000.mp3,ko,-0.7759,
8,5324.408,5343.928,19.52,870,panako/noon/clips/20260113/clip_001774_5322000.mp3,ko,-0.145,
8,5366.448,5385.12,18.67,598,panako/noon/clips/20260113/clip_001788_5364000.mp3,ko,-0.2118,
8,1800.104,1815.376,15.27,982,panako/noon/clips/20260113/clip_001798_5394000.mp3,ko,-0.5515,
8,5424.288,5443.696,19.41,655,panako/noon/clips/20260113/clip_001807_5421000.mp3,ko,-0.502,
8,5427.336,5445.8,18.46,589,panako/noon/clips/20260113/clip_001808_5424000.mp3,ko,-0.2632,
8,5430.328,5445.8,15.47,485,panako/noon/clips/20260113/clip_001809_5427000.mp3,ko,-0.1788,
9,6870.88,6889.744,18.86,268,panako/noon/clips/20260113/clip_002229_6687000.mp3,ko,-0.1666,
9,6879.616,6898.968,19.35,301,panako/noon/clips/20260113/clip_002232_6696000.mp3,ko,-0.1279,
9,6894.625,6913.848,19.22,352,panako/noon/clips/20260113/clip_002237_6711000.mp3,ko,-0.0765,
9,6898.185,6916.424,18.24,349,panako/noon/clips/20260113/clip_002238_6714000.mp3,ko,-0.0598,
9,6906.536,6925.496,18.96,374,panako/noon/clips/20260113/clip_002241_6723000.mp3,ko,-0.0951,
9,6912.704,6932.081,19.38,361,panako/noon/clips/20260113/clip_002243_6729000.mp3,ko,-0.1079,
9,6927.64,6946.864,19.22,328,panako/noon/clips/20260113/clip_002248_6744000.mp3,ko,-0.1306,
9,6933.944,6952.944,19.0,325,panako/noon/clips/20260113/clip_002250_6750000.mp3,ko,-0.1385,
9,6936.536,6955.776,19.24,371,panako/noon/clips/20260113/clip_002251_6753000.mp3,ko,-0.0981,
9,6948.625,6967.968,19.34,416,panako/noon/clips/20260113/clip_002255_6765000.mp3,ko,-0.1039,
9,6960.712,6980.008,19.3,322,panako/noon/clips/20260113/clip_002259_6777000.mp3,ko,-0.1673,
9,6969.552,6986.457,16.91,355,panako/noon/clips/20260113/clip_002262_6786000.mp3,ko,-0.1961,
9,6972.608,6986.457,13.85,299,panako/noon/clips/20260113/clip_002263_6789000.mp3,ko,-0.2417,
9,6975.736,6986.457,10.72,258,panako/noon/clips/20260113/clip_002264_6792000.mp3,ko,-0.1669,
10,7112.368,7131.92,19.55,799,panako/noon/clips/20260113/clip_002370_7110000.mp3,ko,-0.1674,
10,7121.544,7140.417,18.87,714,panako/noon/clips/20260113/clip_002373_7119000.mp3,ko,-0.0936,
10,7127.44,7146.968,19.53,694,panako/noon/clips/20260113/clip_002375_7125000.mp3,ko,-0.1651,
10,7139.353,7157.88,18.53,686,panako/noon/clips/20260113/clip_002379_7137000.mp3,ko,-0.2048,
10,7155.313,7173.8,18.49,312,panako/noon/clips/20260113/clip_002384_7152000.mp3,ko,-0.1807,
10,7157.48,7176.937,19.46,337,panako/noon/clips/20260113/clip_002385_7155000.mp3,ko,-0.2539,
10,7163.408,7182.896,19.49,446,panako/noon/clips/20260113/clip_002387_7161000.mp3,ko,-0.1983,
10,7169.36,7187.264,17.9,434,panako/noon/clips/20260113/clip_002389_7167000.mp3,ko,-0.1535,
10,7175.704,7194.232,18.53,486,panako/noon/clips/20260113/clip_002391_7173000.mp3,ko,-0.1804,
