Query Path,Query Start,Query Stop,Match Path,Match ID,Match Start,Match Stop,Match Score,Time Factor (%),Frequency Factor (%),Seconds with Match (%)
panako/noon/clips/20260111/clip_000002_006000.mp3,0.136,19.544,noon/20260110/mp3/20260110.mp3,20260110,1.712,21.136,662,1.0,1.0,0.8
panako/noon/clips/20260111/clip_000012_036000.mp3,0.232,19.088,noon/20260110/mp3/20260110.mp3,20260110,31.84,50.688,177,1.0,1.0,0.74
panako/noon/clips/20260111/clip_000127_381000.mp3,3.536,19.648,noon/20260110/mp3/20260110.mp3,20260110,471.456,487.568,561,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000134_402000.mp3,0.232,19.64,noon/20260110/mp3/20260110.mp3,20260110,489.152,508.56,676,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000137_411000.mp3,0.216,19.544,noon/20260110/mp3/20260110.mp3,20260110,498.136,517.472,831,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000142_426000.mp3,0.152,14.576,noon/20260110/mp3/20260110.mp3,20260110,513.08,527.496,871,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000130_390000.mp3,0.624,19.456,noon/20260110/mp3/20260110.mp3,20260110,477.544,496.376,733,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000138_414000.mp3,0.272,19.68,noon/20260110/mp3/20260110.mp3,20260110,501.192,520.608,874,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000576_1728000.mp3,0.128,19.632,noon/20260110/mp3/20260110.mp3,20260110,1723.704,1743.208,997,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000579_1737000.mp3,0.112,19.632,noon/20260110/mp3/20260110.mp3,20260110,1732.688,1752.208,1085,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000582_1746000.mp3,0.256,19.68,noon/20260110/mp3/20260110.mp3,20260110,1741.832,1761.256,739,1.0,1.0,0.95
panako/noon/clips/20260111/clip_000588_1764000.mp3,0.288,19.488,noon/20260110/mp3/20260110.mp3,20260110,1759.864,1779.064,362,1.0,1.0,0.85
panako/noon/clips/20260111/clip_000589_1767000.mp3,1.352,18.44,noon/20260110/mp3/20260110.mp3,20260110,1763.928,1781.016,185,1.0,1.0,0.89
panako/noon/clips/20260111/clip_000593_1779000.mp3,0.888,19.776,noon/20260110/mp3/20260110.mp3,20260110,1775.464,1794.344,265,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000598_1794000.mp3,0.696,19.832,noon/20260110/mp3/20260110.mp3,20260110,1790.272,1809.4,943,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000606_1818000.mp3,1.296,19.432,noon/20260110/mp3/20260110.mp3,20260110,1814.896,1833.032,1134,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000607_1821000.mp3,0.448,19.568,noon/20260110/mp3/20260110.mp3,20260110,1817.04,1836.168,1064,1.0,1.0,1.0
panako/noon/clips/20260111/clip_000610_1830000.mp3,0.344,10.568,noon/20260110/mp3/20260110.mp3,20260110,1825.952,1836.168,484,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001071_3213000.mp3,0.48,19.424,noon/20260110/mp3/20260110.mp3,20260110,3052.44,3071.376,755,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001070_3210000.mp3,1.216,19.656,noon/20260110/mp3/20260110.mp3,20260110,3050.168,3068.616,675,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001083_3249000.mp3,0.208,19.576,noon/20260110/mp3/20260110.mp3,20260110,3088.168,3107.536,579,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001079_3237000.mp3,0.24,19.432,noon/20260110/mp3/20260110.mp3,20260110,3076.2,3095.392,802,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001087_3261000.mp3,0.104,19.424,noon/20260110/mp3/20260110.mp3,20260110,3100.064,3119.384,660,1.0,1.0,0.95
panako/noon/clips/20260111/clip_001090_3270000.mp3,0.68,19.816,noon/20260110/mp3/20260110.mp3,20260110,3109.64,3128.776,520,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001088_3264000.mp3,0.488,19.632,noon/20260110/mp3/20260110.mp3,20260110,3103.448,3122.592,613,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001084_3252000.mp3,0.096,19.648,noon/20260110/mp3/20260110.mp3,20260110,3091.056,3110.608,675,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001091_3273000.mp3,0.232,19.648,noon/20260110/mp3/20260110.mp3,20260110,3112.192,3131.608,467,1.0,1.0,0.95
panako/noon/clips/20260111/clip_001098_3294000.mp3,0.104,19.568,noon/20260110/mp3/20260110.mp3,20260110,3133.056,3152.52,583,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001102_3306000.mp3,0.52,19.44,noon/20260110/mp3/20260110.mp3,20260110,3145.48,3164.4,623,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001099_3297000.mp3,0.112,19.48,noon/20260110/mp3/20260110.mp3,20260110,3136.064,3155.44,479,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001113_3339000.mp3,0.184,7.52,noon/20260110/mp3/20260110.mp3,20260110,3178.24,3185.576,544,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001109_3327000.mp3,0.816,19.52,noon/20260110/mp3/20260110.mp3,20260110,3166.768,3185.576,323,0.995,1.0,0.37
panako/noon/clips/20260111/clip_001163_3489000.mp3,9.824,19.712,noon/20260110/mp3/20260110.mp3,20260110,7097.784,7107.64,251,1.003,1.0,0.8
panako/noon/clips/20260111/clip_001166_3498000.mp3,0.824,19.6,noon/20260110/mp3/20260110.mp3,20260110,3497.792,3516.616,325,0.998,1.0,0.89
panako/noon/clips/20260111/clip_001168_3504000.mp3,2.576,19.76,noon/20260110/mp3/20260110.mp3,20260110,3505.592,3522.768,1065,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001171_3513000.mp3,0.224,19.472,noon/20260110/mp3/20260110.mp3,20260110,3512.232,3531.48,1479,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001175_3525000.mp3,0.168,19.68,noon/20260110/mp3/20260110.mp3,20260110,3524.184,3543.696,1046,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001176_3528000.mp3,0.104,19.8,noon/20260110/mp3/20260110.mp3,20260110,3527.12,3546.816,887,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001172_3516000.mp3,0.208,19.64,noon/20260110/mp3/20260110.mp3,20260110,3515.216,3534.656,1496,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001184_3552000.mp3,0.136,19.8,noon/20260110/mp3/20260110.mp3,20260110,3551.152,3570.816,550,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001187_3561000.mp3,0.104,19.752,noon/20260110/mp3/20260110.mp3,20260110,5365.04,5384.688,647,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001203_3609000.mp3,0.128,19.648,noon/20260110/mp3/20260110.mp3,20260110,3608.136,3627.648,692,1.0,1.0,0.95
panako/noon/clips/20260111/clip_001210_3630000.mp3,0.176,17.96,noon/20260110/mp3/20260110.mp3,20260110,3629.184,3646.976,642,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001209_3627000.mp3,0.112,19.336,noon/20260110/mp3/20260110.mp3,20260110,3626.12,3645.352,717,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001211_3633000.mp3,0.16,14.96,noon/20260110/mp3/20260110.mp3,20260110,3632.176,3646.976,532,0.999,1.0,1.0
panako/noon/clips/20260111/clip_001269_3807000.mp3,7.784,19.584,noon/20260110/mp3/20260110.mp3,20260110,3732.416,3744.224,561,1.0,1.0,1.0
panako/noon/clips/20260111/clip_001270_3810000.mp3,4.784,19.648,noon/20260110/mp3/20260110.mp3,20260110,3732.416,3747.288,601,1.0,1.0,1.0
