Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path,language,avg_logprob,error
1,6.992,18.104,11.11,462,panako/noon/clips/20260115/clip_000002_006000.mp3,ko,-0.1528,
1,35.984,53.6,17.62,145,panako/noon/clips/20260115/clip_000012_036000.mp3,ko,-0.2695,
1,43.112,53.6,10.49,141,panako/noon/clips/20260115/clip_000014_042000.mp3,ko,-0.2291,
2,570.928,586.688,15.76,419,panako/noon/clips/20260115/clip_000220_660000.mp3,ko,-0.1274,
2,576.128,595.472,19.34,582,panako/noon/clips/20260115/clip_000223_669000.mp3,ko,-0.1514,
2,579.24,598.592,19.35,586,panako/noon/clips/20260115/clip_000224_672000.mp3,ko,-0.1965,
2,585.104,604.664,19.56,648,panako/noon/clips/20260115/clip_000226_678000.mp3,ko,-0.1676,
2,588.216,607.376,19.16,573,panako/noon/clips/20260115/clip_000227_681000.mp3,ko,-0.2015,
2,591.128,610.0,18.87,535,panako/noon/clips/20260115/clip_000228_684000.mp3,ko,-0.1463,
2,594.304,613.608,19.3,199,panako/noon/clips/20260115/clip_000229_687000.mp3,ko,-0.2184,
2,597.184,616.896,19.71,349,panako/noon/clips/20260115/clip_000230_690000.mp3,ko,-0.196,
2,615.2,627.344,12.14,670,panako/noon/clips/20260115/clip_000236_708000.mp3,ko,-0.2152,
2,618.248,627.344,9.1,455,panako/noon/clips/20260115/clip_000237_711000.mp3,ko,-0.1627,
3,920.336,931.608,11.27,538,panako/noon/clips/20260115/clip_000327_981000.mp3,ko,-0.1514,
3,922.312,941.552,19.24,661,panako/noon/clips/20260115/clip_000330_990000.mp3,ko,-0.2269,
3,928.288,946.176,17.89,481,panako/noon/clips/20260115/clip_000332_996000.mp3,ko,-0.1673,
4,1743.672,1762.992,19.32,725,panako/noon/clips/20260115/clip_000581_1743000.mp3,ko,-0.1457,
4,1752.776,1772.112,19.34,449,panako/noon/clips/20260115/clip_000584_1752000.mp3,ko,-0.2539,
4,1762.6,1780.408,17.81,303,panako/noon/clips/20260115/clip_000587_1761000.mp3,ko,-0.2219,
4,1768.56,1787.072,18.51,162,panako/noon/clips/20260115/clip_000589_1767000.mp3,ko,-0.2888,
4,1797.664,1816.752,19.09,1209,panako/noon/clips/20260115/clip_000599_1797000.mp3,ko,-0.242,
4,1843.608,1862.344,18.74,703,panako/noon/clips/20260115/clip_000615_1845000.mp3,ko,-0.2562,
4,1847.24,1862.344,15.1,611,panako/noon/clips/20260115/clip_000616_1848000.mp3,ko,-0.2494,
5,3076.704,3093.44,16.74,546,panako/noon/clips/20260115/clip_001060_3180000.mp3,ko,-0.2422,
5,3077.736,3096.72,18.98,721,panako/noon/clips/20260115/clip_001061_3183000.mp3,ko,-0.2568,
5,3083.264,3102.488,19.22,725,panako/noon/clips/20260115/clip_001063_3189000.mp3,ko,-0.1627,
5,3095.296,3114.72,19.42,978,panako/noon/clips/20260115/clip_001067_3201000.mp3,ko,-0.3441,
5,3107.352,3126.856,19.5,490,panako/noon/clips/20260115/clip_001071_3213000.mp3,ko,-0.1671,
5,3110.264,3129.64,19.38,479,panako/noon/clips/20260115/clip_001072_3216000.mp3,ko,-0.1746,
5,3119.256,3138.832,19.58,632,panako/noon/clips/20260115/clip_001075_3225000.mp3,ko,-0.1686,
5,3125.36,3144.584,19.22,704,panako/noon/clips/20260115/clip_001077_3231000.mp3,ko,-0.1056,
5,3155.312,3174.672,19.36,818,panako/noon/clips/20260115/clip_001087_3261000.mp3,ko,-0.1349,
5,3161.344,3180.64,19.3,431,panako/noon/clips/20260115/clip_001089_3267000.mp3,ko,-0.0956,
5,3167.288,3186.848,19.56,485,panako/noon/clips/20260115/clip_001091_3273000.mp3,ko,-0.0859,
5,3179.256,3198.64,19.38,499,panako/noon/clips/20260115/clip_001095_3285000.mp3,ko,-0.1118,
5,3182.328,3201.808,19.48,585,panako/noon/clips/20260115/clip_001096_3288000.mp3,ko,-0.0703,
5,3188.248,3207.784,19.54,609,panako/noon/clips/20260115/clip_001098_3294000.mp3,ko,-0.1337,
5,3194.288,3212.784,18.5,815,panako/noon/clips/20260115/clip_001100_3300000.mp3,ko,-0.1249,
6,6997.464,7006.457,8.99,322,panako/noon/clips/20260115/clip_001137_3411000.mp3,ko,-0.2071,
7,3500.088,3518.184,18.1,226,panako/noon/clips/20260115/clip_001166_3498000.mp3,ko,-0.4156,
7,3501.648,3521.232,19.58,293,panako/noon/clips/20260115/clip_001167_3501000.mp3,ko,-0.193,
7,3511.36,3530.256,18.9,1055,panako/noon/clips/20260115/clip_001170_3510000.mp3,ko,-0.1247,
7,3516.68,3536.048,19.37,1220,panako/noon/clips/20260115/clip_001172_3516000.mp3,ko,-0.2169,
7,3529.096,3547.832,18.74,857,panako/noon/clips/20260115/clip_001176_3528000.mp3,ko,-0.1211,
7,3537.848,3557.0,19.15,606,panako/noon/clips/20260115/clip_001179_3537000.mp3,ko,-0.1397,
7,5366.552,5386.112,19.56,601,panako/noon/clips/20260115/clip_001187_3561000.mp3,ko,-0.1664,
7,3585.784,3605.232,19.45,531,panako/noon/clips/20260115/clip_001195_3585000.mp3,ko,-0.2656,
7,3589.08,3607.856,18.78,511,panako/noon/clips/20260115/clip_001196_3588000.mp3,ko,-0.2809,
7,3621.696,3640.632,18.94,762,panako/noon/clips/20260115/clip_001207_3621000.mp3,ko,,
7,3624.664,3644.056,19.39,745,panako/noon/clips/20260115/clip_001208_3624000.mp3,ko,,
7,3630.592,3649.952,19.36,615,panako/noon/clips/20260115/clip_001210_3630000.mp3,ko,,
8,3820.656,3839.656,19.0,543,panako/noon/clips/20260115/clip_001280_3840000.mp3,ko,-0.1215,
8,3832.464,3851.976,19.51,500,panako/noon/clips/20260115/clip_001284_3852000.mp3,ko,-0.0979,
8,3841.456,3860.896,19.44,725,panako/noon/clips/20260115/clip_001287_3861000.mp3,ko,-0.1264,
8,3853.608,3872.704,19.1,657,panako/noon/clips/20260115/clip_001291_3873000.mp3,ko,-0.1007,
8,3856.512,3874.608,18.1,521,panako/noon/clips/20260115/clip_001292_3876000.mp3,ko,-0.121,
8,3868.728,3888.0,19.27,426,panako/noon/clips/20260115/clip_001296_3888000.mp3,ko,-0.1649,
8,3874.464,3893.984,19.52,457,panako/noon/clips/20260115/clip_001298_3894000.mp3,ko,-0.0813,
8,3889.408,3908.936,19.53,653,panako/noon/clips/20260115/clip_001303_3909000.mp3,ko,-0.1223,
8,3892.544,3911.832,19.29,645,panako/noon/clips/20260115/clip_001304_3912000.mp3,ko,-0.1045,
8,3895.448,3915.0,19.55,620,panako/noon/clips/20260115/clip_001305_3915000.mp3,ko,-0.3088,
8,3910.6,3929.816,19.22,439,panako/noon/clips/20260115/clip_001310_3930000.mp3,ko,-0.136,
8,3956.784,3975.072,18.29,1141,panako/noon/clips/20260115/clip_001325_3975000.mp3,ko,-0.707,
