Query Path,Query Start,Query Stop,Match Path,Match ID,Match Start,Match Stop,Match Score,Time Factor (%),Frequency Factor (%),Seconds with Match (%)
panako/noon/clips/20260115/clip_000012_036000.mp3,0.104,17.728,noon/20260114/mp3/20260114.mp3,20260114,35.984,53.6,145,1.0,1.0,0.67
panako/noon/clips/20260115/clip_000014_042000.mp3,1.232,11.728,noon/20260114/mp3/20260114.mp3,20260114,43.112,53.6,141,1.0,1.0,1.0
panako/noon/clips/20260115/clip_000002_006000.mp3,0.4,11.512,noon/20260114/mp3/20260114.mp3,20260114,6.992,18.104,462,1.001,1.0,1.0
panako/noon/clips/20260115/clip_000220_660000.mp3,3.92,19.68,noon/20260114/mp3/20260114.mp3,20260114,570.928,586.688,419,1.0,1.0,1.0
panako/noon/clips/20260115/clip_000224_672000.mp3,0.224,19.584,noon/20260114/mp3/20260114.mp3,20260114,579.24,598.592,586,1.0,1.0,0.95
panako/noon/clips/20260115/clip_000223_669000.mp3,0.128,19.464,noon/20260114/mp3/20260114.mp3,20260114,576.128,595.472,582,1.0,1.0,1.0
panako/noon/clips/20260115/clip_000226_678000.mp3,0.096,19.656,noon/20260114/mp3/20260114.mp3,20260114,585.104,604.664,648,1.0,1.0,1.0
panako/noon/clips/20260115/clip_000227_681000.mp3,0.208,19.376,noon/20260114/mp3/20260114.mp3,20260114,588.216,607.376,573,1.0,1.0,0.95
panako/noon/clips/20260115/clip_000228_684000.mp3,0.128,18.992,noon/20260114/mp3/20260114.mp3,20260114,591.128,610.0,535,1.0,1.0,1.0
panako/noon/clips/20260115/clip_000229_687000.mp3,0.296,19.504,noon/20260114/mp3/20260114.mp3,20260114,594.304,613.608,199,0.995,1.0,0.35
panako/noon/clips/20260115/clip_000230_690000.mp3,0.184,19.784,noon/20260114/mp3/20260114.mp3,20260114,597.184,616.896,349,0.995,1.0,0.35
panako/noon/clips/20260115/clip_000236_708000.mp3,0.096,12.232,noon/20260114/mp3/20260114.mp3,20260114,615.2,627.344,670,1.001,1.0,1.0
panako/noon/clips/20260115/clip_000237_711000.mp3,0.144,9.232,noon/20260114/mp3/20260114.mp3,20260114,618.248,627.344,455,0.999,1.0,1.0
panako/noon/clips/20260115/clip_000326_978000.mp3,10.248,19.496,noon/20260114/mp3/20260114.mp3,20260114,920.336,929.592,460,1.0,1.0,1.0
panako/noon/clips/20260115/clip_000328_984000.mp3,4.248,15.512,noon/20260114/mp3/20260114.mp3,20260114,920.336,931.608,538,1.0,1.0,1.0
panako/noon/clips/20260115/clip_000327_981000.mp3,7.248,18.512,noon/20260114/mp3/20260114.mp3,20260114,920.336,931.608,538,1.0,1.0,1.0
panako/noon/clips/20260115/clip_000330_990000.mp3,0.216,19.456,noon/20260114/mp3/20260114.mp3,20260114,922.312,941.552,661,1.0,1.0,0.75
panako/noon/clips/20260115/clip_000332_996000.mp3,0.192,18.08,noon/20260114/mp3/20260114.mp3,20260114,928.288,946.176,481,1.0,1.0,0.72
